# THIS FILE IS GENERATED BY NEXT-PRAYER - DO NOT MODIFY BY HAND
# Further info at the end of file

# FAJR SHROUQ DHUHR ASR MAGHRIB ISHA
050 00:00 00:00 00:00 00:00 00:00 00:00
051 00:00 00:00 00:00 00:00 00:00 00:00
052 00:00 00:00 00:00 00:00 00:00 00:00
053 00:00 00:00 00:00 00:00 00:00 00:00
054 00:00 00:00 00:00 00:00 00:00 00:00
055 00:00 00:00 00:00 00:00 00:00 00:00
056 00:00 00:00 00:00 00:00 00:00 00:00
057 00:00 00:00 00:00 00:00 00:00 00:00
058 00:00 00:00 00:00 00:00 00:00 00:00
059 00:00 00:00 00:00 00:00 00:00 00:00
060 00:00 00:00 00:00 00:00 00:00 00:00
061 00:00 00:00 00:00 00:00 00:00 00:00
062 00:00 00:00 00:00 00:00 00:00 00:00
063 00:00 00:00 00:00 00:00 00:00 00:00
064 00:00 00:00 00:00 00:00 00:00 00:00
065 00:00 00:00 00:00 00:00 00:00 00:00
066 00:00 00:00 00:00 00:00 00:00 00:00
067 00:00 00:00 00:00 00:00 00:00 00:00
068 00:00 00:00 00:00 00:00 00:00 00:00
069 00:00 00:00 00:00 00:00 00:00 00:00
070 00:00 00:00 00:00 00:00 00:00 00:00
071 00:00 00:00 00:00 00:00 00:00 00:00
072 00:00 00:00 00:00 00:00 00:00 00:00
073 00:00 00:00 00:00 00:00 00:00 00:00
074 00:00 00:00 00:00 00:00 00:00 00:00
075 00:00 00:00 00:00 00:00 00:00 00:00
076 00:00 00:00 00:00 00:00 00:00 00:00
077 00:00 00:00 00:00 00:00 00:00 00:00
078 00:00 00:00 00:00 00:00 00:00 00:00
079 00:00 00:00 00:00 00:00 00:00 00:00
080 00:00 00:00 00:00 00:00 00:00 00:00
081 00:00 00:00 00:00 00:00 00:00 00:00
082 00:00 00:00 00:00 00:00 00:00 00:00
083 00:00 00:00 00:00 00:00 00:00 00:00
084 00:00 00:00 00:00 00:00 00:00 00:00
085 00:00 00:00 00:00 00:00 00:00 00:00
086 00:00 00:00 00:00 00:00 00:00 00:00
087 00:00 00:00 00:00 00:00 00:00 00:00
088 00:00 00:00 00:00 00:00 00:00 00:00
089 00:00 00:00 00:00 00:00 00:00 00:00
090 00:00 00:00 00:00 00:00 00:00 00:00
091 00:00 00:00 00:00 00:00 00:00 00:00
092 00:00 00:00 00:00 00:00 00:00 00:00
093 00:00 00:00 00:00 00:00 00:00 00:00
094 00:00 00:00 00:00 00:00 00:00 00:00
095 00:00 00:00 00:00 00:00 00:00 00:00
096 00:00 00:00 00:00 00:00 00:00 00:00
097 00:00 00:00 00:00 00:00 00:00 00:00
098 00:00 00:00 00:00 00:00 00:00 00:00
099 00:00 00:00 00:00 00:00 00:00 00:00
100 00:00 00:00 00:00 00:00 00:00 00:00
101 00:00 00:00 00:00 00:00 00:00 00:00
102 00:00 00:00 00:00 00:00 00:00 00:00
103 00:00 00:00 00:00 00:00 00:00 00:00
104 00:00 00:00 00:00 00:00 00:00 00:00
105 00:00 00:00 00:00 00:00 00:00 00:00
106 00:00 00:00 00:00 00:00 00:00 00:00
107 00:00 00:00 00:00 00:00 00:00 00:00
108 00:00 00:00 00:00 00:00 00:00 00:00
109 00:00 00:00 00:00 00:00 00:00 00:00
110 00:00 00:00 00:00 00:00 00:00 00:00
111 00:00 00:00 00:00 00:00 00:00 00:00
112 00:00 00:00 00:00 00:00 00:00 00:00
113 00:00 00:00 00:00 00:00 00:00 00:00
114 00:00 00:00 00:00 00:00 00:00 00:00
115 00:00 00:00 00:00 00:00 00:00 00:00
116 00:00 00:00 00:00 00:00 00:00 00:00
117 00:00 00:00 00:00 00:00 00:00 00:00
118 00:00 00:00 00:00 00:00 00:00 00:00
119 00:00 00:00 00:00 00:00 00:00 00:00
120 00:00 00:00 00:00 00:00 00:00 00:00
121 00:00 00:00 00:00 00:00 00:00 00:00
122 00:00 00:00 00:00 00:00 00:00 00:00
123 00:00 00:00 00:00 00:00 00:00 00:00
124 00:00 00:00 00:00 00:00 00:00 00:00
125 00:00 00:00 00:00 00:00 00:00 00:00
126 00:00 00:00 00:00 00:00 00:00 00:00
127 00:00 00:00 00:00 00:00 00:00 00:00
128 00:00 00:00 00:00 00:00 00:00 00:00
129 00:00 00:00 00:00 00:00 00:00 00:00
130 00:00 00:00 00:00 00:00 00:00 00:00
131 00:00 00:00 00:00 00:00 00:00 00:00
132 00:00 00:00 00:00 00:00 00:00 00:00
133 00:00 00:00 00:00 00:00 00:00 00:00
134 00:00 00:00 00:00 00:00 00:00 00:00
135 00:00 00:00 00:00 00:00 00:00 00:00
136 00:00 00:00 00:00 00:00 00:00 00:00
137 00:00 00:00 00:00 00:00 00:00 00:00
138 00:00 00:00 00:00 00:00 00:00 00:00
139 00:00 00:00 00:00 00:00 00:00 00:00
140 00:00 00:00 00:00 00:00 00:00 00:00
141 00:00 00:00 00:00 00:00 00:00 00:00
142 00:00 00:00 00:00 00:00 00:00 00:00
143 00:00 00:00 00:00 00:00 00:00 00:00
144 00:00 00:00 00:00 00:00 00:00 00:00
145 00:00 00:00 00:00 00:00 00:00 00:00
146 00:00 00:00 00:00 00:00 00:00 00:00
147 00:00 00:00 00:00 00:00 00:00 00:00
148 00:00 00:00 00:00 00:00 00:00 00:00
149 00:00 00:00 00:00 00:00 00:00 00:00
150 00:00 00:00 00:00 00:00 00:00 00:00
151 00:00 00:00 00:00 00:00 00:00 00:00
152 00:00 00:00 00:00 00:00 00:00 00:00
153 00:00 00:00 00:00 00:00 00:00 00:00
154 00:00 00:00 00:00 00:00 00:00 00:00
155 00:00 00:00 00:00 00:00 00:00 00:00
156 00:00 00:00 00:00 00:00 00:00 00:00
157 00:00 00:00 00:00 00:00 00:00 00:00
158 00:00 00:00 00:00 00:00 00:00 00:00
159 00:00 00:00 00:00 00:00 00:00 00:00
160 00:00 00:00 00:00 00:00 00:00 00:00
161 00:00 00:00 00:00 00:00 00:00 00:00
162 00:00 00:00 00:00 00:00 00:00 00:00
163 00:00 00:00 00:00 00:00 00:00 00:00
164 00:00 00:00 00:00 00:00 00:00 00:00
165 00:00 00:00 00:00 00:00 00:00 00:00
166 00:00 00:00 00:00 00:00 00:00 00:00
167 00:00 00:00 00:00 00:00 00:00 00:00
168 00:00 00:00 00:00 00:00 00:00 00:00
169 00:00 00:00 00:00 00:00 00:00 00:00
170 00:00 00:00 00:00 00:00 00:00 00:00
171 00:00 00:00 00:00 00:00 00:00 00:00
172 00:00 00:00 00:00 00:00 00:00 00:00
173 00:00 00:00 00:00 00:00 00:00 00:00
174 00:00 00:00 00:00 00:00 00:00 00:00
175 00:00 00:00 00:00 00:00 00:00 00:00
176 00:00 00:00 00:00 00:00 00:00 00:00
177 00:00 00:00 00:00 00:00 00:00 00:00
178 00:00 00:00 00:00 00:00 00:00 00:00
179 00:00 00:00 00:00 00:00 00:00 00:00
180 00:00 00:00 00:00 00:00 00:00 00:00
181 00:00 00:00 00:00 00:00 00:00 00:00
182 00:00 00:00 00:00 00:00 00:00 00:00
183 00:00 00:00 00:00 00:00 00:00 00:00
184 00:00 00:00 00:00 00:00 00:00 00:00
185 00:00 00:00 00:00 00:00 00:00 00:00
186 00:00 00:00 00:00 00:00 00:00 00:00
187 00:00 00:00 00:00 00:00 00:00 00:00
188 00:00 00:00 00:00 00:00 00:00 00:00
189 00:00 00:00 00:00 00:00 00:00 00:00
190 00:00 00:00 00:00 00:00 00:00 00:00
191 00:00 00:00 00:00 00:00 00:00 00:00
192 00:00 00:00 00:00 00:00 00:00 00:00
193 00:00 00:00 00:00 00:00 00:00 00:00
194 00:00 00:00 00:00 00:00 00:00 00:00
195 00:00 00:00 00:00 00:00 00:00 00:00
196 00:00 00:00 00:00 00:00 00:00 00:00
197 00:00 00:00 00:00 00:00 00:00 00:00
198 00:00 00:00 00:00 00:00 00:00 00:00
199 00:00 00:00 00:00 00:00 00:00 00:00
200 00:00 00:00 00:00 00:00 00:00 00:00
201 00:00 00:00 00:00 00:00 00:00 00:00
202 00:00 00:00 00:00 00:00 00:00 00:00
203 00:00 00:00 00:00 00:00 00:00 00:00
204 00:00 00:00 00:00 00:00 00:00 00:00
205 00:00 00:00 00:00 00:00 00:00 00:00
206 00:00 00:00 00:00 00:00 00:00 00:00
207 00:00 00:00 00:00 00:00 00:00 00:00
208 00:00 00:00 00:00 00:00 00:00 00:00
209 00:00 00:00 00:00 00:00 00:00 00:00
210 00:00 00:00 00:00 00:00 00:00 00:00
211 00:00 00:00 00:00 00:00 00:00 00:00
212 00:00 00:00 00:00 00:00 00:00 00:00
213 00:00 00:00 00:00 00:00 00:00 00:00
214 00:00 00:00 00:00 00:00 00:00 00:00
215 00:00 00:00 00:00 00:00 00:00 00:00
216 00:00 00:00 00:00 00:00 00:00 00:00
217 00:00 00:00 00:00 00:00 00:00 00:00
218 00:00 00:00 00:00 00:00 00:00 00:00
219 00:00 00:00 00:00 00:00 00:00 00:00
220 00:00 00:00 00:00 00:00 00:00 00:00
221 00:00 00:00 00:00 00:00 00:00 00:00
222 00:00 00:00 00:00 00:00 00:00 00:00
223 00:00 00:00 00:00 00:00 00:00 00:00
224 00:00 00:00 00:00 00:00 00:00 00:00
225 00:00 00:00 00:00 00:00 00:00 00:00
226 00:00 00:00 00:00 00:00 00:00 00:00
227 00:00 00:00 00:00 00:00 00:00 00:00
228 00:00 00:00 00:00 00:00 00:00 00:00
229 00:00 00:00 00:00 00:00 00:00 00:00
230 00:00 00:00 00:00 00:00 00:00 00:00
231 00:00 00:00 00:00 00:00 00:00 00:00
232 00:00 00:00 00:00 00:00 00:00 00:00
233 00:00 00:00 00:00 00:00 00:00 00:00
234 00:00 00:00 00:00 00:00 00:00 00:00
235 00:00 00:00 00:00 00:00 00:00 00:00
236 00:00 00:00 00:00 00:00 00:00 00:00
237 00:00 00:00 00:00 00:00 00:00 00:00
238 00:00 00:00 00:00 00:00 00:00 00:00
239 00:00 00:00 00:00 00:00 00:00 00:00
240 00:00 00:00 00:00 00:00 00:00 00:00
241 00:00 00:00 00:00 00:00 00:00 00:00
242 00:00 00:00 00:00 00:00 00:00 00:00
243 00:00 00:00 00:00 00:00 00:00 00:00
244 00:00 00:00 00:00 00:00 00:00 00:00
245 00:00 00:00 00:00 00:00 00:00 00:00
246 00:00 00:00 00:00 00:00 00:00 00:00
247 00:00 00:00 00:00 00:00 00:00 00:00
248 00:00 00:00 00:00 00:00 00:00 00:00
249 00:00 00:00 00:00 00:00 00:00 00:00
250 00:00 00:00 00:00 00:00 00:00 00:00
251 00:00 00:00 00:00 00:00 00:00 00:00
252 00:00 00:00 00:00 00:00 00:00 00:00
253 00:00 00:00 00:00 00:00 00:00 00:00
254 00:00 00:00 00:00 00:00 00:00 00:00
255 00:00 00:00 00:00 00:00 00:00 00:00
256 00:00 00:00 00:00 00:00 00:00 00:00
257 00:00 00:00 00:00 00:00 00:00 00:00
258 00:00 00:00 00:00 00:00 00:00 00:00
259 00:00 00:00 00:00 00:00 00:00 00:00
260 00:00 00:00 00:00 00:00 00:00 00:00
261 00:00 00:00 00:00 00:00 00:00 00:00
262 00:00 00:00 00:00 00:00 00:00 00:00
263 00:00 00:00 00:00 00:00 00:00 00:00
264 00:00 00:00 00:00 00:00 00:00 00:00
265 00:00 00:00 00:00 00:00 00:00 00:00
266 00:00 00:00 00:00 00:00 00:00 00:00
267 00:00 00:00 00:00 00:00 00:00 00:00
268 00:00 00:00 00:00 00:00 00:00 00:00
269 00:00 00:00 00:00 00:00 00:00 00:00
270 00:00 00:00 00:00 00:00 00:00 00:00
271 00:00 00:00 00:00 00:00 00:00 00:00
272 00:00 00:00 00:00 00:00 00:00 00:00
273 00:00 00:00 00:00 00:00 00:00 00:00
274 00:00 00:00 00:00 00:00 00:00 00:00
275 00:00 00:00 00:00 00:00 00:00 00:00
276 00:00 00:00 00:00 00:00 00:00 00:00
277 00:00 00:00 00:00 00:00 00:00 00:00
278 00:00 00:00 00:00 00:00 00:00 00:00
279 00:00 00:00 00:00 00:00 00:00 00:00
280 00:00 00:00 00:00 00:00 00:00 00:00
281 00:00 00:00 00:00 00:00 00:00 00:00
282 00:00 00:00 00:00 00:00 00:00 00:00
283 00:00 00:00 00:00 00:00 00:00 00:00
284 00:00 00:00 00:00 00:00 00:00 00:00
285 00:00 00:00 00:00 00:00 00:00 00:00
286 00:00 00:00 00:00 00:00 00:00 00:00
287 00:00 00:00 00:00 00:00 00:00 00:00
288 00:00 00:00 00:00 00:00 00:00 00:00
289 00:00 00:00 00:00 00:00 00:00 00:00
290 00:00 00:00 00:00 00:00 00:00 00:00
291 00:00 00:00 00:00 00:00 00:00 00:00
292 00:00 00:00 00:00 00:00 00:00 00:00
293 00:00 00:00 00:00 00:00 00:00 00:00
294 00:00 00:00 00:00 00:00 00:00 00:00
295 00:00 00:00 00:00 00:00 00:00 00:00
296 00:00 00:00 00:00 00:00 00:00 00:00
297 00:00 00:00 00:00 00:00 00:00 00:00
298 00:00 00:00 00:00 00:00 00:00 00:00
299 00:00 00:00 00:00 00:00 00:00 00:00
300 00:00 00:00 00:00 00:00 00:00 00:00
301 00:00 00:00 00:00 00:00 00:00 00:00
302 00:00 00:00 00:00 00:00 00:00 00:00
303 00:00 00:00 00:00 00:00 00:00 00:00
304 00:00 00:00 00:00 00:00 00:00 00:00
305 00:00 00:00 00:00 00:00 00:00 00:00
306 00:00 00:00 00:00 00:00 00:00 00:00
307 00:00 00:00 00:00 00:00 00:00 00:00
308 00:00 00:00 00:00 00:00 00:00 00:00
309 00:00 00:00 00:00 00:00 00:00 00:00
310 00:00 00:00 00:00 00:00 00:00 00:00
311 00:00 00:00 00:00 00:00 00:00 00:00
312 00:00 00:00 00:00 00:00 00:00 00:00
313 00:00 00:00 00:00 00:00 00:00 00:00
314 00:00 00:00 00:00 00:00 00:00 00:00
315 00:00 00:00 00:00 00:00 00:00 00:00
316 00:00 00:00 00:00 00:00 00:00 00:00
317 00:00 00:00 00:00 00:00 00:00 00:00
318 00:00 00:00 00:00 00:00 00:00 00:00
319 00:00 00:00 00:00 00:00 00:00 00:00
320 00:00 00:00 00:00 00:00 00:00 00:00
321 00:00 00:00 00:00 00:00 00:00 00:00
322 00:00 00:00 00:00 00:00 00:00 00:00
323 00:00 00:00 00:00 00:00 00:00 00:00
324 00:00 00:00 00:00 00:00 00:00 00:00
325 00:00 00:00 00:00 00:00 00:00 00:00
326 00:00 00:00 00:00 00:00 00:00 00:00
327 00:00 00:00 00:00 00:00 00:00 00:00
328 00:00 00:00 00:00 00:00 00:00 00:00
329 00:00 00:00 00:00 00:00 00:00 00:00
330 00:00 00:00 00:00 00:00 00:00 00:00
331 00:00 00:00 00:00 00:00 00:00 00:00
332 00:00 00:00 00:00 00:00 00:00 00:00
333 00:00 00:00 00:00 00:00 00:00 00:00
334 00:00 00:00 00:00 00:00 00:00 00:00
335 00:00 00:00 00:00 00:00 00:00 00:00
336 00:00 00:00 00:00 00:00 00:00 00:00
337 00:00 00:00 00:00 00:00 00:00 00:00
338 00:00 00:00 00:00 00:00 00:00 00:00
339 00:00 00:00 00:00 00:00 00:00 00:00
340 00:00 00:00 00:00 00:00 00:00 00:00
341 00:00 00:00 00:00 00:00 00:00 00:00
342 00:00 00:00 00:00 00:00 00:00 00:00
343 00:00 00:00 00:00 00:00 00:00 00:00
344 00:00 00:00 00:00 00:00 00:00 00:00
345 00:00 00:00 00:00 00:00 00:00 00:00
346 00:00 00:00 00:00 00:00 00:00 00:00
347 00:00 00:00 00:00 00:00 00:00 00:00
348 00:00 00:00 00:00 00:00 00:00 00:00
349 00:00 00:00 00:00 00:00 00:00 00:00
350 00:00 00:00 00:00 00:00 00:00 00:00
351 00:00 00:00 00:00 00:00 00:00 00:00
352 00:00 00:00 00:00 00:00 00:00 00:00
353 00:00 00:00 00:00 00:00 00:00 00:00
354 00:00 00:00 00:00 00:00 00:00 00:00
355 00:00 00:00 00:00 00:00 00:00 00:00
356 00:00 00:00 00:00 00:00 00:00 00:00
357 00:00 00:00 00:00 00:00 00:00 00:00
358 00:00 00:00 00:00 00:00 00:00 00:00
359 00:00 00:00 00:00 00:00 00:00 00:00
360 00:00 00:00 00:00 00:00 00:00 00:00
361 00:00 00:00 00:00 00:00 00:00 00:00
362 00:00 00:00 00:00 00:00 00:00 00:00
363 00:00 00:00 00:00 00:00 00:00 00:00
364 00:00 00:00 00:00 00:00 00:00 00:00
365 00:00 00:00 00:00 00:00 00:00 00:00
366 00:00 00:00 00:00 00:00 00:00 00:00

#Metadata

version:
creation_date:
city:
latitude:
longitude:
year:
method:
